Date,Date,Open,Close,High,Low,Volume
2020-10-01 02:09:00,2020-10-01 02:09:00,1.17354,1.17361,1.1737,1.17354,59
2020-10-01 02:10:00,2020-10-01 02:10:00,1.17361,1.1735,1.17361,1.17348,61
2020-10-01 02:11:00,2020-10-01 02:11:00,1.17349,1.17344,1.17349,1.17344,19
2020-10-01 02:12:00,2020-10-01 02:12:00,1.17344,1.17349,1.17351,1.17344,27
2020-10-01 02:13:00,2020-10-01 02:13:00,1.17349,1.17342,1.1735,1.17338,43
2020-10-01 02:14:00,2020-10-01 02:14:00,1.17343,1.1735,1.1735,1.17339,30
2020-10-01 02:15:00,2020-10-01 02:15:00,1.1735,1.17355,1.17355,1.1735,14
2020-10-01 02:16:00,2020-10-01 02:16:00,1.17355,1.17343,1.17355,1.17343,22
2020-10-01 02:17:00,2020-10-01 02:17:00,1.17343,1.17335,1.17345,1.17333,58
2020-10-01 02:18:00,2020-10-01 02:18:00,1.17334,1.17337,1.17341,1.17334,45
2020-10-01 02:19:00,2020-10-01 02:19:00,1.17337,1.17335,1.17341,1.17332,41
2020-10-01 02:20:00,2020-10-01 02:20:00,1.17335,1.1734,1.1734,1.17333,26
2020-10-01 02:21:00,2020-10-01 02:21:00,1.1734,1.17338,1.17344,1.17338,31
2020-10-01 02:22:00,2020-10-01 02:22:00,1.17338,1.17353,1.17356,1.17338,23
2020-10-01 02:23:00,2020-10-01 02:23:00,1.17353,1.17353,1.17353,1.17347,18
2020-10-01 02:24:00,2020-10-01 02:24:00,1.17353,1.17353,1.17355,1.17353,3
2020-10-01 02:25:00,2020-10-01 02:25:00,1.17353,1.17349,1.17353,1.17348,6
2020-10-01 02:26:00,2020-10-01 02:26:00,1.17349,1.17365,1.17366,1.17349,28
2020-10-01 02:27:00,2020-10-01 02:27:00,1.17365,1.17369,1.17373,1.17365,30
2020-10-01 02:28:00,2020-10-01 02:28:00,1.17369,1.17372,1.17372,1.17361,28
2020-10-01 02:29:00,2020-10-01 02:29:00,1.17371,1.17369,1.17372,1.17367,13
2020-10-01 02:30:00,2020-10-01 02:30:00,1.17369,1.17369,1.17376,1.17369,31
2020-10-01 02:31:00,2020-10-01 02:31:00,1.17369,1.17369,1.17371,1.17367,22
2020-10-01 02:32:00,2020-10-01 02:32:00,1.17369,1.1736,1.17371,1.1736,21
2020-10-01 02:33:00,2020-10-01 02:33:00,1.1736,1.17366,1.17366,1.17352,65
2020-10-01 02:34:00,2020-10-01 02:34:00,1.17366,1.17365,1.17371,1.17363,38
2020-10-01 02:35:00,2020-10-01 02:35:00,1.17365,1.17373,1.17373,1.17365,18
2020-10-01 02:36:00,2020-10-01 02:36:00,1.17373,1.17376,1.17377,1.17365,45
2020-10-01 02:37:00,2020-10-01 02:37:00,1.17376,1.17385,1.17387,1.17376,24
2020-10-01 02:38:00,2020-10-01 02:38:00,1.17385,1.17373,1.17385,1.17371,69
2020-10-01 02:39:00,2020-10-01 02:39:00,1.17373,1.17374,1.17377,1.17367,52
2020-10-01 02:40:00,2020-10-01 02:40:00,1.17374,1.17373,1.17374,1.17367,52
2020-10-01 02:41:00,2020-10-01 02:41:00,1.17373,1.1737,1.17373,1.1737,19
2020-10-01 02:42:00,2020-10-01 02:42:00,1.17369,1.1737,1.17372,1.17362,102
2020-10-01 02:43:00,2020-10-01 02:43:00,1.1737,1.17364,1.1737,1.17364,33
2020-10-01 02:44:00,2020-10-01 02:44:00,1.17364,1.17364,1.17371,1.17359,87
2020-10-01 02:45:00,2020-10-01 02:45:00,1.17364,1.17359,1.17364,1.17358,20
2020-10-01 02:46:00,2020-10-01 02:46:00,1.17359,1.17363,1.17363,1.17355,24
2020-10-01 02:47:00,2020-10-01 02:47:00,1.17363,1.17364,1.17365,1.17361,13
2020-10-01 02:48:00,2020-10-01 02:48:00,1.17364,1.17365,1.17365,1.17363,5
2020-10-01 02:49:00,2020-10-01 02:49:00,1.17365,1.17365,1.17365,1.17365,0
2020-10-01 02:50:00,2020-10-01 02:50:00,1.17365,1.17363,1.17365,1.17363,6
2020-10-01 02:51:00,2020-10-01 02:51:00,1.17363,1.17365,1.17365,1.17363,12
2020-10-01 02:52:00,2020-10-01 02:52:00,1.17365,1.17362,1.17365,1.1736,11
2020-10-01 02:53:00,2020-10-01 02:53:00,1.17362,1.17365,1.17365,1.1736,10
2020-10-01 02:54:00,2020-10-01 02:54:00,1.17364,1.17385,1.17385,1.17363,32
2020-10-01 02:55:00,2020-10-01 02:55:00,1.17385,1.174,1.17406,1.17385,57
2020-10-01 02:56:00,2020-10-01 02:56:00,1.174,1.17401,1.17409,1.174,20
2020-10-01 02:57:00,2020-10-01 02:57:00,1.174,1.17393,1.174,1.17385,34
2020-10-01 02:58:00,2020-10-01 02:58:00,1.17393,1.17399,1.17399,1.17393,30
2020-10-01 02:59:00,2020-10-01 02:59:00,1.174,1.17409,1.17411,1.17397,63
2020-10-01 03:00:00,2020-10-01 03:00:00,1.17408,1.1741,1.17424,1.17405,53
2020-10-01 03:01:00,2020-10-01 03:01:00,1.17409,1.17413,1.17421,1.17409,39
2020-10-01 03:02:00,2020-10-01 03:02:00,1.17413,1.1742,1.17421,1.17405,49
2020-10-01 03:03:00,2020-10-01 03:03:00,1.1742,1.17426,1.17435,1.17415,68
2020-10-01 03:04:00,2020-10-01 03:04:00,1.17425,1.17426,1.17435,1.17423,55
2020-10-01 03:05:00,2020-10-01 03:05:00,1.17426,1.1743,1.17433,1.17419,38
2020-10-01 03:06:00,2020-10-01 03:06:00,1.17429,1.17427,1.17431,1.17425,42
2020-10-01 03:07:00,2020-10-01 03:07:00,1.17425,1.17431,1.17431,1.17421,36
2020-10-01 03:08:00,2020-10-01 03:08:00,1.1743,1.17426,1.17435,1.17425,64
2020-10-01 03:09:00,2020-10-01 03:09:00,1.17426,1.17449,1.17457,1.17425,84
2020-10-01 03:10:00,2020-10-01 03:10:00,1.17449,1.17449,1.17451,1.17444,61
2020-10-01 03:11:00,2020-10-01 03:11:00,1.17449,1.17437,1.17451,1.17436,58
2020-10-01 03:12:00,2020-10-01 03:12:00,1.17437,1.17449,1.17454,1.17437,68
2020-10-01 03:13:00,2020-10-01 03:13:00,1.17449,1.17461,1.17463,1.17449,52
2020-10-01 03:14:00,2020-10-01 03:14:00,1.1746,1.17463,1.17463,1.17457,45
2020-10-01 03:15:00,2020-10-01 03:15:00,1.17462,1.17462,1.17463,1.17457,40
2020-10-01 03:16:00,2020-10-01 03:16:00,1.17462,1.17473,1.17475,1.1746,76
2020-10-01 03:17:00,2020-10-01 03:17:00,1.17473,1.17473,1.17473,1.17468,33
2020-10-01 03:18:00,2020-10-01 03:18:00,1.17473,1.17464,1.17473,1.17464,29
2020-10-01 03:19:00,2020-10-01 03:19:00,1.17464,1.17459,1.17465,1.17453,91
2020-10-01 03:20:00,2020-10-01 03:20:00,1.17459,1.17453,1.17459,1.17453,40
2020-10-01 03:21:00,2020-10-01 03:21:00,1.17453,1.17439,1.17453,1.17437,43
2020-10-01 03:22:00,2020-10-01 03:22:00,1.17439,1.1744,1.17443,1.17439,24
2020-10-01 03:23:00,2020-10-01 03:23:00,1.17439,1.17442,1.17443,1.17435,46
2020-10-01 03:24:00,2020-10-01 03:24:00,1.17441,1.17438,1.17441,1.17437,32
2020-10-01 03:25:00,2020-10-01 03:25:00,1.17437,1.17435,1.17438,1.17435,36
2020-10-01 03:26:00,2020-10-01 03:26:00,1.17435,1.17427,1.17435,1.17424,42
2020-10-01 03:27:00,2020-10-01 03:27:00,1.17429,1.17423,1.17429,1.17419,65
2020-10-01 03:28:00,2020-10-01 03:28:00,1.17423,1.17428,1.17429,1.17423,12
2020-10-01 03:29:00,2020-10-01 03:29:00,1.17428,1.17429,1.17429,1.17427,12
2020-10-01 03:30:00,2020-10-01 03:30:00,1.17428,1.17423,1.17428,1.17421,19
2020-10-01 03:31:00,2020-10-01 03:31:00,1.17423,1.17429,1.17429,1.17423,17
2020-10-01 03:32:00,2020-10-01 03:32:00,1.17429,1.17425,1.17429,1.17424,4
2020-10-01 03:33:00,2020-10-01 03:33:00,1.17425,1.17431,1.17431,1.17425,15
2020-10-01 03:34:00,2020-10-01 03:34:00,1.17431,1.17429,1.17431,1.17429,6
2020-10-01 03:35:00,2020-10-01 03:35:00,1.17429,1.17433,1.17435,1.17429,18
2020-10-01 03:36:00,2020-10-01 03:36:00,1.17433,1.17433,1.17438,1.17433,30
2020-10-01 03:37:00,2020-10-01 03:37:00,1.17433,1.17432,1.17436,1.17432,19
2020-10-01 03:38:00,2020-10-01 03:38:00,1.17432,1.17435,1.17435,1.17432,3
2020-10-01 03:39:00,2020-10-01 03:39:00,1.17436,1.17436,1.17441,1.17436,16
2020-10-01 03:40:00,2020-10-01 03:40:00,1.17436,1.17436,1.17439,1.17435,15
2020-10-01 03:41:00,2020-10-01 03:41:00,1.17436,1.17437,1.17439,1.17433,15
2020-10-01 03:42:00,2020-10-01 03:42:00,1.17437,1.17439,1.17443,1.17437,12
2020-10-01 03:43:00,2020-10-01 03:43:00,1.17439,1.17437,1.17443,1.17437,15
2020-10-01 03:44:00,2020-10-01 03:44:00,1.17437,1.17433,1.17437,1.17431,37
2020-10-01 03:45:00,2020-10-01 03:45:00,1.17433,1.17439,1.17439,1.17433,13
2020-10-01 03:46:00,2020-10-01 03:46:00,1.17439,1.17424,1.17439,1.17421,39
2020-10-01 03:47:00,2020-10-01 03:47:00,1.17424,1.17417,1.17424,1.17414,21
2020-10-01 03:48:00,2020-10-01 03:48:00,1.17417,1.17409,1.17417,1.17409,19
2020-10-01 03:49:00,2020-10-01 03:49:00,1.17409,1.17409,1.17413,1.17403,29
2020-10-01 03:50:00,2020-10-01 03:50:00,1.17409,1.17411,1.17411,1.17409,7
2020-10-01 03:51:00,2020-10-01 03:51:00,1.17411,1.17404,1.17413,1.17404,20
2020-10-01 03:52:00,2020-10-01 03:52:00,1.17404,1.17395,1.17404,1.17393,33
2020-10-01 03:53:00,2020-10-01 03:53:00,1.17394,1.17405,1.17405,1.17389,51
2020-10-01 03:54:00,2020-10-01 03:54:00,1.17405,1.17429,1.17429,1.17405,35
2020-10-01 03:55:00,2020-10-01 03:55:00,1.17427,1.17425,1.17427,1.17419,13
2020-10-01 03:56:00,2020-10-01 03:56:00,1.17425,1.17421,1.17425,1.17413,23
2020-10-01 03:57:00,2020-10-01 03:57:00,1.17421,1.17435,1.17441,1.17421,65
2020-10-01 03:58:00,2020-10-01 03:58:00,1.17435,1.17425,1.17435,1.17425,24
2020-10-01 03:59:00,2020-10-01 03:59:00,1.17425,1.17434,1.17435,1.17425,19
2020-10-01 04:00:00,2020-10-01 04:00:00,1.17435,1.17437,1.1744,1.17429,50
2020-10-01 04:01:00,2020-10-01 04:01:00,1.17436,1.17425,1.17436,1.17416,74
2020-10-01 04:02:00,2020-10-01 04:02:00,1.17425,1.17421,1.17425,1.17419,24
2020-10-01 04:03:00,2020-10-01 04:03:00,1.17421,1.17423,1.17425,1.1742,26
2020-10-01 04:04:00,2020-10-01 04:04:00,1.17423,1.17425,1.17425,1.17423,13
2020-10-01 04:05:00,2020-10-01 04:05:00,1.17425,1.17423,1.17425,1.17421,7
2020-10-01 04:06:00,2020-10-01 04:06:00,1.17423,1.17421,1.17425,1.17419,22
2020-10-01 04:07:00,2020-10-01 04:07:00,1.17421,1.17419,1.17423,1.17416,32
2020-10-01 04:08:00,2020-10-01 04:08:00,1.17418,1.1742,1.17423,1.17418,25
2020-10-01 04:09:00,2020-10-01 04:09:00,1.1742,1.17419,1.17424,1.17419,31
2020-10-01 04:10:00,2020-10-01 04:10:00,1.17419,1.1741,1.17419,1.1741,36
2020-10-01 04:11:00,2020-10-01 04:11:00,1.17411,1.17415,1.17415,1.1741,20
2020-10-01 04:12:00,2020-10-01 04:12:00,1.17415,1.17419,1.17425,1.17414,35
2020-10-01 04:13:00,2020-10-01 04:13:00,1.17419,1.17415,1.17419,1.17411,18
2020-10-01 04:14:00,2020-10-01 04:14:00,1.17415,1.17424,1.17426,1.17415,26
2020-10-01 04:15:00,2020-10-01 04:15:00,1.17424,1.17424,1.1743,1.17423,47
2020-10-01 04:16:00,2020-10-01 04:16:00,1.17424,1.17431,1.17431,1.17424,16
2020-10-01 04:17:00,2020-10-01 04:17:00,1.17431,1.17441,1.17441,1.17425,38
2020-10-01 04:18:00,2020-10-01 04:18:00,1.17441,1.17435,1.17441,1.17435,39
2020-10-01 04:19:00,2020-10-01 04:19:00,1.17435,1.17424,1.17435,1.17424,28
2020-10-01 04:20:00,2020-10-01 04:20:00,1.17425,1.17423,1.17427,1.17423,13
2020-10-01 04:21:00,2020-10-01 04:21:00,1.17423,1.17421,1.17423,1.1742,5
2020-10-01 04:22:00,2020-10-01 04:22:00,1.17421,1.17415,1.17423,1.17413,34
2020-10-01 04:23:00,2020-10-01 04:23:00,1.17415,1.17415,1.17421,1.17414,16
2020-10-01 04:24:00,2020-10-01 04:24:00,1.17415,1.17405,1.17415,1.17404,46
2020-10-01 04:25:00,2020-10-01 04:25:00,1.17405,1.17405,1.17407,1.17405,27
2020-10-01 04:26:00,2020-10-01 04:26:00,1.17405,1.17407,1.17407,1.17405,26
2020-10-01 04:27:00,2020-10-01 04:27:00,1.17407,1.17415,1.17415,1.17407,28
2020-10-01 04:28:00,2020-10-01 04:28:00,1.17415,1.17415,1.1742,1.17413,21
2020-10-01 04:29:00,2020-10-01 04:29:00,1.17415,1.17411,1.17415,1.17411,8
2020-10-01 04:30:00,2020-10-01 04:30:00,1.17411,1.17417,1.17417,1.17411,9
2020-10-01 04:31:00,2020-10-01 04:31:00,1.17416,1.17426,1.17427,1.17415,26
2020-10-01 04:32:00,2020-10-01 04:32:00,1.17426,1.17435,1.17435,1.17422,27
2020-10-01 04:33:00,2020-10-01 04:33:00,1.17436,1.17433,1.17445,1.17431,45
2020-10-01 04:34:00,2020-10-01 04:34:00,1.17433,1.17429,1.17433,1.17427,22
2020-10-01 04:35:00,2020-10-01 04:35:00,1.17429,1.17431,1.17434,1.17429,12
2020-10-01 04:36:00,2020-10-01 04:36:00,1.17431,1.1743,1.17431,1.17427,18
2020-10-01 04:37:00,2020-10-01 04:37:00,1.1743,1.17436,1.17437,1.1743,13
2020-10-01 04:38:00,2020-10-01 04:38:00,1.17436,1.17441,1.17443,1.17436,26
2020-10-01 04:39:00,2020-10-01 04:39:00,1.17441,1.1744,1.17445,1.17439,20
2020-10-01 04:40:00,2020-10-01 04:40:00,1.1744,1.17443,1.17445,1.17436,20
2020-10-01 04:41:00,2020-10-01 04:41:00,1.17443,1.17438,1.17443,1.17436,29
2020-10-01 04:42:00,2020-10-01 04:42:00,1.17438,1.17438,1.17443,1.17437,57
2020-10-01 04:43:00,2020-10-01 04:43:00,1.17438,1.17439,1.17439,1.17437,33
2020-10-01 04:44:00,2020-10-01 04:44:00,1.17439,1.17451,1.17452,1.17439,40
2020-10-01 04:45:00,2020-10-01 04:45:00,1.17451,1.17449,1.17452,1.17447,28
2020-10-01 04:46:00,2020-10-01 04:46:00,1.17449,1.17461,1.17461,1.17449,39
2020-10-01 04:47:00,2020-10-01 04:47:00,1.17461,1.1746,1.17461,1.17455,33
2020-10-01 04:48:00,2020-10-01 04:48:00,1.1746,1.17452,1.17464,1.1745,49
2020-10-01 04:49:00,2020-10-01 04:49:00,1.17452,1.17463,1.17467,1.17452,51
2020-10-01 04:50:00,2020-10-01 04:50:00,1.17463,1.17474,1.17475,1.17463,67
2020-10-01 04:51:00,2020-10-01 04:51:00,1.17474,1.17467,1.17474,1.17467,25
2020-10-01 04:52:00,2020-10-01 04:52:00,1.17467,1.17471,1.17471,1.17467,28
2020-10-01 04:53:00,2020-10-01 04:53:00,1.17471,1.1748,1.17483,1.17467,39
2020-10-01 04:54:00,2020-10-01 04:54:00,1.17481,1.17482,1.17484,1.17479,32
2020-10-01 04:55:00,2020-10-01 04:55:00,1.17481,1.17465,1.17481,1.17465,51
2020-10-01 04:56:00,2020-10-01 04:56:00,1.17465,1.17471,1.17473,1.17463,45
2020-10-01 04:57:00,2020-10-01 04:57:00,1.17471,1.17471,1.17475,1.17469,25
2020-10-01 04:58:00,2020-10-01 04:58:00,1.17471,1.17471,1.17474,1.17469,22
2020-10-01 04:59:00,2020-10-01 04:59:00,1.17471,1.17481,1.17485,1.17471,88
2020-10-01 05:00:00,2020-10-01 05:00:00,1.17481,1.17473,1.17483,1.17473,42
2020-10-01 05:01:00,2020-10-01 05:01:00,1.17473,1.17469,1.17475,1.17465,41
2020-10-01 05:02:00,2020-10-01 05:02:00,1.17469,1.17471,1.17471,1.17467,18
2020-10-01 05:03:00,2020-10-01 05:03:00,1.17471,1.17471,1.17476,1.1747,16
2020-10-01 05:04:00,2020-10-01 05:04:00,1.17471,1.17455,1.17471,1.17449,44
2020-10-01 05:05:00,2020-10-01 05:05:00,1.17455,1.17459,1.1746,1.17454,25
2020-10-01 05:06:00,2020-10-01 05:06:00,1.17459,1.17447,1.17459,1.17447,55
2020-10-01 05:07:00,2020-10-01 05:07:00,1.17447,1.17445,1.17449,1.17444,30
2020-10-01 05:08:00,2020-10-01 05:08:00,1.17445,1.17447,1.17448,1.17445,12
2020-10-01 05:09:00,2020-10-01 05:09:00,1.17447,1.17445,1.17449,1.17445,28
2020-10-01 05:10:00,2020-10-01 05:10:00,1.17445,1.17451,1.17451,1.17437,26
2020-10-01 05:11:00,2020-10-01 05:11:00,1.17451,1.17426,1.17458,1.17425,73
2020-10-01 05:12:00,2020-10-01 05:12:00,1.17426,1.17439,1.17439,1.17426,34
2020-10-01 05:13:00,2020-10-01 05:13:00,1.17439,1.17448,1.1745,1.17439,40
2020-10-01 05:14:00,2020-10-01 05:14:00,1.17448,1.17447,1.17454,1.17445,33
2020-10-01 05:15:00,2020-10-01 05:15:00,1.17447,1.17444,1.17449,1.17441,35
2020-10-01 05:16:00,2020-10-01 05:16:00,1.17444,1.17436,1.17444,1.17432,53
2020-10-01 05:17:00,2020-10-01 05:17:00,1.17436,1.17441,1.17441,1.17436,14
2020-10-01 05:18:00,2020-10-01 05:18:00,1.17441,1.17435,1.17445,1.17435,22
2020-10-01 05:19:00,2020-10-01 05:19:00,1.17435,1.17435,1.17436,1.17429,22
2020-10-01 05:20:00,2020-10-01 05:20:00,1.17436,1.17435,1.17443,1.17435,22
2020-10-01 05:21:00,2020-10-01 05:21:00,1.17435,1.17434,1.17439,1.17431,19
2020-10-01 05:22:00,2020-10-01 05:22:00,1.17434,1.17435,1.17439,1.17434,23
2020-10-01 05:23:00,2020-10-01 05:23:00,1.17436,1.17432,1.17441,1.17432,35
2020-10-01 05:24:00,2020-10-01 05:24:00,1.17431,1.17431,1.17431,1.17428,13
2020-10-01 05:25:00,2020-10-01 05:25:00,1.17431,1.17431,1.17433,1.17429,9
2020-10-01 05:26:00,2020-10-01 05:26:00,1.17431,1.17431,1.17432,1.17428,16
2020-10-01 05:27:00,2020-10-01 05:27:00,1.17431,1.17429,1.17432,1.17423,27
2020-10-01 05:28:00,2020-10-01 05:28:00,1.17429,1.17429,1.17429,1.17427,7
2020-10-01 05:29:00,2020-10-01 05:29:00,1.17429,1.17437,1.17437,1.17429,11
2020-10-01 05:30:00,2020-10-01 05:30:00,1.17437,1.17441,1.17445,1.17435,27
2020-10-01 05:31:00,2020-10-01 05:31:00,1.17441,1.17437,1.17442,1.17436,11
2020-10-01 05:32:00,2020-10-01 05:32:00,1.17437,1.17446,1.17449,1.17436,31
2020-10-01 05:33:00,2020-10-01 05:33:00,1.17446,1.17444,1.1745,1.17443,33
2020-10-01 05:34:00,2020-10-01 05:34:00,1.17444,1.17444,1.17447,1.17443,28
2020-10-01 05:35:00,2020-10-01 05:35:00,1.17443,1.17435,1.17443,1.17433,13
2020-10-01 05:36:00,2020-10-01 05:36:00,1.17435,1.17437,1.17442,1.17435,32
2020-10-01 05:37:00,2020-10-01 05:37:00,1.17437,1.17443,1.17443,1.17431,48
2020-10-01 05:38:00,2020-10-01 05:38:00,1.17443,1.17461,1.17461,1.17443,46
2020-10-01 05:39:00,2020-10-01 05:39:00,1.17461,1.17456,1.17461,1.17453,41
2020-10-01 05:40:00,2020-10-01 05:40:00,1.17456,1.17452,1.17457,1.17451,20
2020-10-01 05:41:00,2020-10-01 05:41:00,1.17452,1.17457,1.17457,1.17451,20
2020-10-01 05:42:00,2020-10-01 05:42:00,1.17457,1.17463,1.17466,1.17453,23
2020-10-01 05:43:00,2020-10-01 05:43:00,1.17463,1.17462,1.17471,1.17462,50
2020-10-01 05:44:00,2020-10-01 05:44:00,1.17462,1.17456,1.17462,1.17448,60
2020-10-01 05:45:00,2020-10-01 05:45:00,1.17456,1.17479,1.17479,1.17456,97
2020-10-01 05:46:00,2020-10-01 05:46:00,1.17479,1.17475,1.17479,1.17471,58
2020-10-01 05:47:00,2020-10-01 05:47:00,1.17475,1.17492,1.17497,1.17475,112
2020-10-01 05:48:00,2020-10-01 05:48:00,1.17492,1.175,1.17501,1.17487,87
2020-10-01 05:49:00,2020-10-01 05:49:00,1.175,1.17501,1.17512,1.17492,77
2020-10-01 05:50:00,2020-10-01 05:50:00,1.175,1.17492,1.17502,1.17492,45
2020-10-01 05:51:00,2020-10-01 05:51:00,1.17492,1.17486,1.17498,1.17485,41
2020-10-01 05:52:00,2020-10-01 05:52:00,1.17485,1.17469,1.17485,1.17467,65
2020-10-01 05:53:00,2020-10-01 05:53:00,1.17469,1.17471,1.17473,1.17461,51
2020-10-01 05:54:00,2020-10-01 05:54:00,1.17471,1.17459,1.17473,1.17459,55
2020-10-01 05:55:00,2020-10-01 05:55:00,1.17459,1.17458,1.17461,1.17453,46
2020-10-01 05:56:00,2020-10-01 05:56:00,1.17458,1.17478,1.17479,1.17458,85
2020-10-01 05:57:00,2020-10-01 05:57:00,1.17478,1.17467,1.17483,1.17466,97
2020-10-01 05:58:00,2020-10-01 05:58:00,1.17467,1.17497,1.17497,1.17467,52
2020-10-01 05:59:00,2020-10-01 05:59:00,1.17497,1.17499,1.17507,1.17494,58
2020-10-01 06:00:00,2020-10-01 06:00:00,1.17499,1.17477,1.175,1.17477,86
2020-10-01 06:01:00,2020-10-01 06:01:00,1.17477,1.17492,1.17509,1.17476,154
2020-10-01 06:02:00,2020-10-01 06:02:00,1.17493,1.17505,1.17507,1.1749,155
2020-10-01 06:03:00,2020-10-01 06:03:00,1.17505,1.17508,1.17511,1.17476,212
2020-10-01 06:04:00,2020-10-01 06:04:00,1.17507,1.17497,1.17508,1.17493,93
2020-10-01 06:05:00,2020-10-01 06:05:00,1.17497,1.17491,1.17501,1.17486,90
2020-10-01 06:06:00,2020-10-01 06:06:00,1.17491,1.17504,1.17509,1.17491,65
2020-10-01 06:07:00,2020-10-01 06:07:00,1.17504,1.17522,1.17527,1.17503,80
2020-10-01 06:08:00,2020-10-01 06:08:00,1.17522,1.17524,1.17536,1.17519,91
2020-10-01 06:09:00,2020-10-01 06:09:00,1.17523,1.17523,1.17535,1.17521,87
2020-10-01 06:10:00,2020-10-01 06:10:00,1.17523,1.17511,1.17523,1.17508,120
2020-10-01 06:11:00,2020-10-01 06:11:00,1.17511,1.17479,1.17519,1.17479,116
2020-10-01 06:12:00,2020-10-01 06:12:00,1.17479,1.17468,1.17479,1.1746,153
2020-10-01 06:13:00,2020-10-01 06:13:00,1.17468,1.17459,1.17473,1.17459,66
2020-10-01 06:14:00,2020-10-01 06:14:00,1.17461,1.17473,1.17475,1.17461,106
2020-10-01 06:15:00,2020-10-01 06:15:00,1.17473,1.17479,1.17481,1.17472,59
2020-10-01 06:16:00,2020-10-01 06:16:00,1.17479,1.17496,1.17499,1.17479,116
2020-10-01 06:17:00,2020-10-01 06:17:00,1.17496,1.17523,1.17523,1.17496,134
2020-10-01 06:18:00,2020-10-01 06:18:00,1.17523,1.17521,1.17531,1.17512,103
2020-10-01 06:19:00,2020-10-01 06:19:00,1.17521,1.17483,1.17524,1.17481,224
2020-10-01 06:20:00,2020-10-01 06:20:00,1.17484,1.17495,1.17498,1.17483,112
2020-10-01 06:21:00,2020-10-01 06:21:00,1.17495,1.17518,1.17521,1.17492,103
2020-10-01 06:22:00,2020-10-01 06:22:00,1.17518,1.17521,1.17531,1.17505,111
2020-10-01 06:23:00,2020-10-01 06:23:00,1.17521,1.17513,1.17521,1.17511,86
2020-10-01 06:24:00,2020-10-01 06:24:00,1.17512,1.17497,1.17516,1.17492,97
2020-10-01 06:25:00,2020-10-01 06:25:00,1.17497,1.17486,1.17505,1.17485,68
2020-10-01 06:26:00,2020-10-01 06:26:00,1.17486,1.17496,1.17496,1.17479,70
2020-10-01 06:27:00,2020-10-01 06:27:00,1.17495,1.17497,1.17501,1.17491,68
2020-10-01 06:28:00,2020-10-01 06:28:00,1.17497,1.17493,1.17502,1.17491,99
2020-10-01 06:29:00,2020-10-01 06:29:00,1.17495,1.17486,1.17501,1.17485,40
2020-10-01 06:30:00,2020-10-01 06:30:00,1.17486,1.17503,1.17503,1.17486,77
2020-10-01 06:31:00,2020-10-01 06:31:00,1.17501,1.175,1.17503,1.17489,82
2020-10-01 06:32:00,2020-10-01 06:32:00,1.175,1.17496,1.17504,1.17493,92
2020-10-01 06:33:00,2020-10-01 06:33:00,1.17496,1.17497,1.17499,1.17493,34
2020-10-01 06:34:00,2020-10-01 06:34:00,1.17499,1.17507,1.1752,1.17499,158
2020-10-01 06:35:00,2020-10-01 06:35:00,1.17506,1.1751,1.1751,1.17495,112
2020-10-01 06:36:00,2020-10-01 06:36:00,1.17509,1.17495,1.17517,1.17495,212
2020-10-01 06:37:00,2020-10-01 06:37:00,1.17495,1.17493,1.17499,1.17487,104
2020-10-01 06:38:00,2020-10-01 06:38:00,1.17493,1.17468,1.17493,1.17468,193
2020-10-01 06:39:00,2020-10-01 06:39:00,1.17468,1.1747,1.1747,1.17458,181
2020-10-01 06:40:00,2020-10-01 06:40:00,1.1747,1.17484,1.17487,1.1747,66
2020-10-01 06:41:00,2020-10-01 06:41:00,1.17484,1.17485,1.17485,1.17473,49
2020-10-01 06:42:00,2020-10-01 06:42:00,1.17485,1.17473,1.17486,1.1747,52
2020-10-01 06:43:00,2020-10-01 06:43:00,1.17474,1.17479,1.17489,1.17474,50
2020-10-01 06:44:00,2020-10-01 06:44:00,1.17479,1.17464,1.17484,1.17464,66
2020-10-01 06:45:00,2020-10-01 06:45:00,1.17464,1.17459,1.17465,1.17457,118
2020-10-01 06:46:00,2020-10-01 06:46:00,1.17459,1.17455,1.17469,1.17453,67
2020-10-01 06:47:00,2020-10-01 06:47:00,1.17455,1.17449,1.1746,1.17449,71
2020-10-01 06:48:00,2020-10-01 06:48:00,1.17449,1.17459,1.17465,1.17449,37
2020-10-01 06:49:00,2020-10-01 06:49:00,1.17459,1.17456,1.17459,1.17443,151
2020-10-01 06:50:00,2020-10-01 06:50:00,1.17455,1.17465,1.17467,1.17455,93
2020-10-01 06:51:00,2020-10-01 06:51:00,1.17465,1.17455,1.17465,1.17447,82
2020-10-01 06:52:00,2020-10-01 06:52:00,1.17455,1.17469,1.17471,1.17455,59
2020-10-01 06:53:00,2020-10-01 06:53:00,1.17469,1.17445,1.17469,1.17445,117
2020-10-01 06:54:00,2020-10-01 06:54:00,1.17446,1.17453,1.17455,1.17441,105
2020-10-01 06:55:00,2020-10-01 06:55:00,1.17451,1.17447,1.17451,1.17445,44
2020-10-01 06:56:00,2020-10-01 06:56:00,1.17448,1.17481,1.17483,1.17448,112
2020-10-01 06:57:00,2020-10-01 06:57:00,1.17484,1.17521,1.17531,1.17481,247
2020-10-01 06:58:00,2020-10-01 06:58:00,1.17521,1.17527,1.17534,1.17519,257
2020-10-01 06:59:00,2020-10-01 06:59:00,1.17527,1.17572,1.17579,1.17525,310
