Date,Date,Open,Close,High,Low,Volume
2020-09-30 03:11:10,2020-09-30 03:11:10,1.17339,1.17339,1.17339,1.17339,0
2020-09-30 03:11:11,2020-09-30 03:11:11,1.17339,1.17339,1.17339,1.17339,0
2020-09-30 03:11:12,2020-09-30 03:11:12,1.17339,1.17341,1.17342,1.17339,5
2020-09-30 03:11:13,2020-09-30 03:11:13,1.17341,1.1734,1.17341,1.1734,2
2020-09-30 03:11:14,2020-09-30 03:11:14,1.17339,1.17339,1.17339,1.17339,3
2020-09-30 03:11:15,2020-09-30 03:11:15,1.17339,1.1734,1.1734,1.17339,5
2020-09-30 03:11:16,2020-09-30 03:11:16,1.1734,1.17335,1.1734,1.17335,5
2020-09-30 03:11:17,2020-09-30 03:11:17,1.17334,1.17335,1.17335,1.17333,6
2020-09-30 03:11:18,2020-09-30 03:11:18,1.17335,1.17337,1.17337,1.17335,7
2020-09-30 03:11:19,2020-09-30 03:11:19,1.17336,1.17336,1.17336,1.17336,1
2020-09-30 03:11:20,2020-09-30 03:11:20,1.17336,1.17337,1.17337,1.17336,3
2020-09-30 03:11:21,2020-09-30 03:11:21,1.17337,1.17333,1.17337,1.17333,9
2020-09-30 03:11:22,2020-09-30 03:11:22,1.17333,1.1733,1.17333,1.1733,5
2020-09-30 03:11:23,2020-09-30 03:11:23,1.1733,1.1733,1.1733,1.1733,0
2020-09-30 03:11:24,2020-09-30 03:11:24,1.1733,1.1733,1.1733,1.1733,0
2020-09-30 03:11:25,2020-09-30 03:11:25,1.1733,1.1733,1.1733,1.1733,1
2020-09-30 03:11:26,2020-09-30 03:11:26,1.1733,1.1733,1.1733,1.1733,0
2020-09-30 03:11:27,2020-09-30 03:11:27,1.17329,1.17332,1.17332,1.17329,8
2020-09-30 03:11:28,2020-09-30 03:11:28,1.17332,1.17332,1.17332,1.17332,0
2020-09-30 03:11:29,2020-09-30 03:11:29,1.17333,1.17331,1.17333,1.17331,3
2020-09-30 03:11:30,2020-09-30 03:11:30,1.17331,1.17332,1.17332,1.17331,2
2020-09-30 03:11:31,2020-09-30 03:11:31,1.17333,1.17333,1.17333,1.17333,3
2020-09-30 03:11:32,2020-09-30 03:11:32,1.17333,1.17329,1.17333,1.17329,6
2020-09-30 03:11:33,2020-09-30 03:11:33,1.17325,1.17316,1.17325,1.17316,11
2020-09-30 03:11:34,2020-09-30 03:11:34,1.17317,1.17317,1.17317,1.17317,2
2020-09-30 03:11:35,2020-09-30 03:11:35,1.17317,1.17322,1.17323,1.17317,10
2020-09-30 03:11:36,2020-09-30 03:11:36,1.17323,1.17324,1.17324,1.17323,2
2020-09-30 03:11:37,2020-09-30 03:11:37,1.17325,1.17325,1.17325,1.17325,1
2020-09-30 03:11:38,2020-09-30 03:11:38,1.17324,1.17323,1.17324,1.17323,2
2020-09-30 03:11:39,2020-09-30 03:11:39,1.17322,1.17321,1.17323,1.17321,4
2020-09-30 03:11:40,2020-09-30 03:11:40,1.17322,1.17323,1.17323,1.17322,3
2020-09-30 03:11:41,2020-09-30 03:11:41,1.17322,1.17323,1.17323,1.17321,4
2020-09-30 03:11:42,2020-09-30 03:11:42,1.17323,1.17323,1.17323,1.17323,0
2020-09-30 03:11:43,2020-09-30 03:11:43,1.17323,1.17323,1.17323,1.17323,0
2020-09-30 03:11:44,2020-09-30 03:11:44,1.17323,1.17323,1.17323,1.17323,2
2020-09-30 03:11:45,2020-09-30 03:11:45,1.17323,1.17323,1.17323,1.17323,0
2020-09-30 03:11:46,2020-09-30 03:11:46,1.17323,1.17323,1.17323,1.17323,0
2020-09-30 03:11:47,2020-09-30 03:11:47,1.17322,1.17322,1.17322,1.17322,1
